Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1737285429.1319442,12559,1737285429,129868888,,1573,1496,1617,1343,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.2302082,12560,1737285429,228455816,,1415,1635,1469,1527,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.3366241,12561,1737285429,334020232,,1681,1378,1680,1355,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.4368446,12562,1737285429,435457392,,1639,1481,1798,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.5385492,12563,1737285429,537203832,,1668,1337,1540,1493,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.6343482,12564,1737285429,632274992,,1676,1418,1365,1526,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.7313097,12565,1737285429,727870872,,1707,1553,1188,1680,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.8340163,12566,1737285429,831438216,,1724,1406,1193,1601,0,0,0,0,0,0,0,0,0,0,0,0
1737285429.9323523,12567,1737285429,930392352,,1531,1598,1412,1606,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.0327446,12568,1737285430,31993648,,1643,1390,1457,1683,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.1323042,12569,1737285430,128197736,,1607,1343,1701,1510,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.2295198,12570,1737285430,227400920,,1506,1470,1657,1571,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.3319998,12571,1737285430,330698288,,1577,1454,1823,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.428822,12572,1737285430,427405656,,1508,1545,1317,1751,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.5323176,12573,1737285430,530960304,,1651,1415,1597,1476,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.628749,12574,1737285430,627311208,,1605,1542,1188,1745,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.7297835,12575,1737285430,728679112,,1521,1582,1677,1246,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.8310578,12576,1737285430,829881504,,1693,1368,1721,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285430.9335842,12577,1737285430,931291592,,1571,1510,1639,1369,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.0288427,12578,1737285431,27602496,,1537,1569,1188,1774,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.132032,12579,1737285431,128952952,,1511,1536,1704,1273,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.2293255,12580,1737285431,227782832,,1502,1570,1572,1491,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.3309448,12581,1737285431,329823152,,1523,1575,1274,1716,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.4325387,12582,1737285431,430840984,,1544,1548,1296,1699,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.5310311,12583,1737285431,529874144,,1514,1568,1525,1528,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.6289966,12584,1737285431,628162560,,1567,1585,1188,1787,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.730924,12585,1737285431,729915904,,1562,1540,1188,1740,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.8290126,12586,1737285431,828073040,,1521,1567,1592,1424,0,0,0,0,0,0,0,0,0,0,0,0
1737285431.9328423,12587,1737285431,931735776,,1577,1508,1311,1664,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.0318513,12588,1737285432,28281912,,1616,1456,1418,1615,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.1345227,12589,1737285432,130040352,,1672,1383,1320,1721,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.2300532,12590,1737285432,228676512,,1643,1383,1753,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.3311746,12591,1737285432,329861856,,1515,1546,1529,1548,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.4318755,12592,1737285432,430814736,,1614,1466,1499,1592,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.5310898,12593,1737285432,529804736,,1559,1543,1712,1358,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.632064,12594,1737285432,631295408,,1605,1464,1241,1735,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.728104,12595,1737285432,727526800,,1564,1511,1557,1514,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.8301537,12596,1737285432,828817728,,1669,1414,1607,1474,0,0,0,0,0,0,0,0,0,0,0,0
1737285432.931323,12597,1737285432,930005632,,1551,1554,1749,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.030436,12598,1737285433,28775536,,1579,1513,1553,1496,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.1333377,12599,1737285433,127838880,,1526,1569,1188,1727,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.228271,12600,1737285433,227065504,,1545,1552,1704,1219,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.3305838,12601,1737285433,328697736,,1571,1532,1686,1336,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.431008,12602,1737285433,429713080,,1647,1427,1600,1504,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.5304263,12603,1737285433,528833240,,1574,1480,1442,1632,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.6310253,12604,1737285433,630038048,,1478,1580,1472,1603,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.7325876,12605,1737285433,731672232,,1563,1522,1297,1728,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.8293898,12606,1737285433,828013904,,1573,1520,1607,1510,0,0,0,0,0,0,0,0,0,0,0,0
1737285433.9324079,12607,1737285433,931419576,,1635,1434,1343,1729,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.0285165,12608,1737285434,27921248,,1549,1513,1566,1557,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.1355653,12609,1737285434,131691224,,1555,1519,1506,1630,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.2294078,12610,1737285434,228465128,,1553,1515,1654,1486,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.3284125,12611,1737285434,327689520,,1608,1445,1637,1487,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.4304206,12612,1737285434,429238192,,1623,1426,1391,1670,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.5297723,12613,1737285434,528094768,,1608,1480,1646,1420,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.6285203,12614,1737285434,627006416,,1700,1379,1281,1743,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.7296147,12615,1737285434,728616088,,1679,1362,1741,1226,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.83198,12616,1737285434,829919920,,1627,1433,1542,1527,0,0,0,0,0,0,0,0,0,0,0,0
1737285434.9319549,12617,1737285434,930889080,,1559,1564,1188,1768,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.0286813,12618,1737285435,27661704,,1569,1520,1638,1406,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.1314394,12619,1737285435,128915864,,1494,1596,1266,1723,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.2312515,12620,1737285435,230152768,,1586,1494,1579,1513,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.3296592,12621,1737285435,328884160,,1674,1377,1449,1662,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.4286633,12622,1737285435,427847016,,1638,1409,1782,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.5309398,12623,1737285435,529029104,,1606,1439,1472,1625,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.6334693,12624,1737285435,630600936,,1542,1525,1484,1614,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.73071,12625,1737285435,729857840,,1651,1408,1590,1534,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.8297553,12626,1737285435,828942464,,1591,1489,1741,1312,0,0,0,0,0,0,0,0,0,0,0,0
1737285435.9335585,12627,1737285435,932648576,,1664,1353,1390,1687,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.0296726,12628,1737285436,28629968,,1588,1481,1584,1531,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.1338744,12629,1737285436,132347616,,1653,1422,1567,1572,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.231682,12630,1737285436,230949496,,1540,1558,1203,1795,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.3359787,12631,1737285436,335093840,,1646,1404,1512,1608,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.4363487,12632,1737285436,434026768,,1639,1403,1765,1212,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.5340471,12633,1737285436,532584928,,1489,1591,1535,1582,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.6319199,12634,1737285436,630626088,,1584,1497,1443,1658,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.7329051,12635,1737285436,731871272,,1534,1548,1728,1304,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.829538,12636,1737285436,827422432,,1562,1526,1593,1514,0,0,0,0,0,0,0,0,0,0,0,0
1737285436.9327166,12637,1737285436,931317288,,1668,1375,1276,1725,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.030753,12638,1737285437,29770960,,1653,1407,1653,1409,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.1376114,12639,1737285437,136992744,,1645,1411,1466,1598,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.2307816,12640,1737285437,230075600,,1585,1489,1703,1293,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.3309822,12641,1737285437,329661784,,1650,1403,1376,1656,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.4288313,12642,1737285437,428089200,,1663,1395,1329,1691,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.5295675,12643,1737285437,529079336,,1663,1388,1757,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.6321423,12644,1737285437,630686008,,1635,1432,1527,1583,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.7306678,12645,1737285437,729590192,,1635,1441,1468,1650,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.830074,12646,1737285437,828544304,,1567,1503,1763,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285437.93192,12647,1737285437,929780696,,1524,1543,1381,1669,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.0302832,12648,1737285438,28525296,,1635,1441,1251,1739,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.1347182,12649,1737285438,127493152,,1687,1376,1331,1720,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.2301087,12650,1737285438,228599752,,1608,1461,1757,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.3307095,12651,1737285438,330210888,,1639,1415,1454,1619,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.4302368,12652,1737285438,428590952,,1615,1464,1674,1395,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.5292711,12653,1737285438,527515736,,1627,1462,1460,1653,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.630533,12654,1737285438,628925080,,1628,1441,1535,1591,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.7283523,12655,1737285438,727381984,,1557,1524,1613,1515,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.8304436,12656,1737285438,829160120,,1479,1598,1243,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285438.9324753,12657,1737285438,930932720,,1633,1431,1504,1642,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.0282192,12658,1737285439,26821624,,1526,1541,1408,1697,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.1364317,12659,1737285439,130462624,,1704,1310,1706,1401,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.2292755,12660,1737285439,226913848,,1659,1378,1615,1515,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.3295941,12661,1737285439,328386512,,1497,1565,1201,1776,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.4310665,12662,1737285439,429413504,,1564,1529,1188,1788,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.5305636,12663,1737285439,528732272,,1567,1513,1483,1600,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.6298676,12664,1737285439,627497896,,1520,1575,1354,1684,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.7340076,12665,1737285439,731514008,,1694,1355,1298,1711,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.829991,12666,1737285439,827872096,,1671,1394,1308,1706,0,0,0,0,0,0,0,0,0,0,0,0
1737285439.9340043,12667,1737285439,929657720,,1631,1458,1758,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.0292656,12668,1737285440,28154624,,1704,1389,1188,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.134113,12669,1737285440,129727736,,1629,1452,1754,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.2297626,12670,1737285440,228323128,,1644,1448,1536,1559,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.3293753,12671,1737285440,327881192,,1672,1414,1554,1550,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.4304497,12672,1737285440,428855168,,1617,1488,1775,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.5296285,12673,1737285440,527765840,,1651,1429,1417,1666,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.6304724,12674,1737285440,629651184,,1584,1513,1765,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.7295506,12675,1737285440,728579064,,1641,1447,1430,1649,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.8288937,12676,1737285440,827409920,,1639,1469,1708,1354,0,0,0,0,0,0,0,0,0,0,0,0
1737285440.9284801,12677,1737285440,927271872,,1604,1507,1295,1731,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.0329354,12678,1737285441,30882776,,1533,1568,1746,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.1293256,12679,1737285441,127878376,,1579,1533,1357,1665,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.2284124,12680,1737285441,226856816,,1519,1635,1188,1774,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.329642,12681,1737285441,328569440,,1600,1518,1401,1674,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.42844,12682,1737285441,427438320,,1516,1593,1188,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.53029,12683,1737285441,529440712,,1621,1467,1589,1519,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.6298113,12684,1737285441,628373408,,1548,1557,1651,1471,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.7286627,12685,1737285441,727293568,,1619,1479,1194,1783,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.829694,12686,1737285441,828284752,,1594,1495,1698,1343,0,0,0,0,0,0,0,0,0,0,0,0
1737285441.9328039,12687,1737285441,930458912,,1648,1454,1435,1625,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.0306625,12688,1737285442,28771280,,1634,1501,1463,1620,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.1344972,12689,1737285442,130031576,,1639,1482,1492,1590,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.230544,12690,1737285442,228755480,,1519,1610,1601,1501,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.332273,12691,1737285442,330293336,,1610,1496,1701,1320,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.4314609,12692,1737285442,429155496,,1622,1502,1315,1719,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.5290902,12693,1737285442,528089240,,1628,1474,1626,1432,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.6309059,12694,1737285442,629594912,,1683,1420,1481,1620,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.7304428,12695,1737285442,728207816,,1594,1533,1499,1625,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.8287532,12696,1737285442,827534672,,1456,1645,1529,1593,0,0,0,0,0,0,0,0,0,0,0,0
1737285442.9322724,12697,1737285442,930364088,,1590,1514,1513,1601,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.0278573,12698,1737285443,26620016,,1562,1540,1749,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.1343267,12699,1737285443,132687944,,1595,1526,1407,1638,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.2332845,12700,1737285443,231687128,,1643,1491,1567,1515,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.3316991,12701,1737285443,330235216,,1634,1496,1418,1641,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.4307125,12702,1737285443,429308072,,1508,1628,1481,1625,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.5316403,12703,1737285443,530977624,,1604,1503,1655,1412,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.6304474,12704,1737285443,628619200,,1581,1544,1772,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.7309842,12705,1737285443,729259616,,1577,1544,1388,1673,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.8288713,12706,1737285443,827980960,,1444,1650,1369,1676,0,0,0,0,0,0,0,0,0,0,0,0
1737285443.9390755,12707,1737285443,937945256,,1569,1565,1246,1754,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.030082,12708,1737285444,28505856,,1543,1584,1741,1260,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.1280422,12709,1737285444,126718992,,1584,1531,1277,1711,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.2290418,12710,1737285444,228192360,,1724,1357,1654,1412,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.3326054,12711,1737285444,331449424,,1717,1354,1737,1250,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.43191,12712,1737285444,430203024,,1674,1426,1662,1421,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.5313509,12713,1737285444,527288112,,1694,1394,1712,1359,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.6300607,12714,1737285444,628176736,,1733,1285,1750,1238,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.728357,12715,1737285444,727107408,,1675,1425,1460,1653,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.8352385,12716,1737285444,831601752,,1580,1537,1616,1496,0,0,0,0,0,0,0,0,0,0,0,0
1737285444.9290304,12717,1737285444,928198120,,1686,1403,1761,1188,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.031145,12718,1737285445,29432440,,1680,1426,1293,1706,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.1337483,12719,1737285445,128088112,,1717,1359,1721,1237,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.2302995,12720,1737285445,229173528,,1670,1446,1413,1642,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.3291156,12721,1737285445,328107152,,1680,1460,1188,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.4311466,12722,1737285445,427017376,,1626,1488,1266,1738,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.5304036,12723,1737285445,529194952,,1565,1558,1412,1682,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.6293793,12724,1737285445,627980112,,1679,1402,1629,1483,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.7300885,12725,1737285445,729334344,,1561,1551,1604,1555,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.830981,12726,1737285445,830116992,,1653,1412,1376,1721,0,0,0,0,0,0,0,0,0,0,0,0
1737285445.931202,12727,1737285445,929558992,,1633,1439,1401,1690,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.0318084,12728,1737285446,30961752,,1691,1382,1730,1362,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.1292605,12729,1737285446,127514744,,1619,1474,1583,1553,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.2340324,12730,1737285446,229169160,,1680,1381,1266,1748,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.3308203,12731,1737285446,330134760,,1656,1427,1384,1688,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.4356668,12732,1737285446,429475616,,1585,1530,1663,1426,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.5292754,12733,1737285446,527550960,,1580,1536,1637,1465,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.630273,12734,1737285446,628727888,,1637,1484,1188,1777,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.7281187,12735,1737285446,727170256,,1614,1486,1499,1574,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.8295028,12736,1737285446,828449672,,1635,1463,1718,1267,0,0,0,0,0,0,0,0,0,0,0,0
1737285446.9313343,12737,1737285446,930466784,,1696,1370,1572,1498,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.030285,12738,1737285447,29083408,,1672,1449,1188,1777,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.1293077,12739,1737285447,128293408,,1692,1358,1653,1398,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.228498,12740,1737285447,227303544,,1512,1589,1243,1743,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.3304746,12741,1737285447,329078192,,1569,1540,1435,1669,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.4294033,12742,1737285447,427963560,,1542,1573,1449,1675,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.5281897,12743,1737285447,527548952,,1618,1480,1638,1497,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.6273699,12744,1737285447,626323880,,1617,1459,1468,1628,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.7310107,12745,1737285447,730499224,,1665,1418,1657,1461,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.8460712,12746,1737285447,827077872,,1519,1590,1609,1541,0,0,0,0,0,0,0,0,0,0,0,0
1737285447.9336267,12747,1737285447,931918424,,1547,1554,1200,1797,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.0285027,12748,1737285448,27747512,,1583,1520,1591,1541,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.1349828,12749,1737285448,131723648,,1502,1605,1326,1739,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.2296453,12750,1737285448,228070040,,1573,1538,1694,1399,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.331194,12751,1737285448,329749384,,1693,1386,1278,1740,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.4301748,12752,1737285448,428846800,,1686,1407,1636,1427,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.5297592,12753,1737285448,528052216,,1697,1412,1658,1371,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.6303627,12754,1737285448,628944584,,1711,1391,1735,1199,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.733553,12755,1737285448,730837792,,1693,1414,1709,1301,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.8289282,12756,1737285448,826953464,,1575,1552,1580,1535,0,0,0,0,0,0,0,0,0,0,0,0
1737285448.9306588,12757,1737285448,928940672,,1565,1562,1718,1413,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.029706,12758,1737285449,28146016,,1508,1596,1188,1805,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.1290305,12759,1737285449,127143664,,1489,1574,1587,1505,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.2334688,12760,1737285449,230946848,,1537,1585,1567,1566,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.3332574,12761,1737285449,330963960,,1660,1454,1705,1413,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.428759,12762,1737285449,427213840,,1610,1492,1314,1751,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.5286987,12763,1737285449,526992512,,1585,1519,1673,1464,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.6296444,12764,1737285449,628989832,,1553,1548,1260,1780,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.7287502,12765,1737285449,727958432,,1594,1501,1665,1463,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.8354967,12766,1737285449,834604056,,1592,1504,1685,1422,0,0,0,0,0,0,0,0,0,0,0,0
1737285449.9376364,12767,1737285449,936118168,,1686,1390,1522,1617,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.03445,12768,1737285450,32904256,,1702,1359,1566,1563,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.133801,12769,1737285450,129858832,,1724,1322,1702,1397,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.2301931,12770,1737285450,228785640,,1672,1410,1736,1341,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.3290508,12771,1737285450,327850240,,1658,1415,1760,1245,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.4279907,12772,1737285450,426805280,,1696,1378,1450,1645,0,0,0,0,0,0,0,0,0,0,0,0
1737285450.5308561,12773,1737285450,529186136,,1686,1419,1325,1715,0,0,0,0,0,0,0,0,0,0,0,0
