Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,voltage,temperature,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,location,serial_number
1737286264.3197381,20731,1737286254,646859881,,0.0,0.0,-23.049999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3198307,20732,1737286254,744199141,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3201187,20733,1737286254,846764696,,0.0,0.0,-23.059999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.320148,20734,1737286254,946766751,,0.0,0.0,-23.100000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3202994,20735,1737286255,46742696,,0.0,0.0,-23.18000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3206925,20736,1737286255,146591214,,0.0,0.0,-23.170000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3217897,20737,1737286255,247142529,,0.0,0.0,-23.219999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3218508,20738,1737286255,344201770,,0.0,0.0,-23.149999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3226192,20739,1737286255,446639510,,0.0,0.0,-23.399999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3229146,20740,1737286255,546658381,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3235426,20741,1737286255,646664584,,0.0,0.0,-23.3700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3235722,20742,1737286255,746679807,,0.0,0.0,-23.34000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3238254,20743,1737286255,846707325,,0.0,0.0,-23.18000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3248105,20744,1737286255,944602232,,0.0,0.0,-23.1299991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3249147,20745,1737286256,47493936,,0.0,0.0,-23.329999923706055,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3249428,20746,1737286256,144585843,,0.0,0.0,-23.299999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3251352,20747,1737286256,246829473,,0.0,0.0,-23.25,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.32529,20748,1737286256,347250047,,0.0,0.0,-23.25,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3257039,20749,1737286256,446825380,,0.0,0.0,-23.260000228881836,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3264117,20750,1737286256,547125010,,0.0,0.0,-23.299999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3268888,20751,1737286256,644414899,,0.0,0.0,-23.350000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3269196,20752,1737286256,747420269,,0.0,0.0,-23.299999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.326978,20753,1737286256,846841121,,0.0,0.0,-23.290000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.327082,20754,1737286256,947053176,,0.0,0.0,-23.25,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3362048,20755,1737286257,46897713,,0.0,0.0,-23.200000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3365571,20756,1737286257,147005954,,0.0,0.0,-23.25,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.336667,20757,1737286257,247159991,,0.0,0.0,-23.18000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3371427,20758,1737286257,346903398,,0.0,0.0,-23.170000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.337221,20759,1737286257,447131306,,0.0,0.0,-23.1200008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3414822,20760,1737286257,547113528,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3417692,20761,1737286257,647166435,,0.0,0.0,-23.229999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3489494,20762,1737286257,744672916,,0.0,0.0,-23.170000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3499532,20763,1737286257,847141398,,0.0,0.0,-23.200000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3502898,20764,1737286257,945984027,,0.0,0.0,-23.15999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3541784,20765,1737286258,45987139,,0.0,0.0,-23.1299991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.354445,20766,1737286258,147439268,,0.0,0.0,-23.049999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3544986,20767,1737286258,247201842,,0.0,0.0,-23.110000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3545775,20768,1737286258,345323972,,0.0,0.0,-23.100000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3546262,20769,1737286258,446051453,,0.0,0.0,-23.09000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.354704,20770,1737286258,546283694,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3547862,20771,1737286258,644805249,,0.0,0.0,-23.09000015258789,nan,nan,nan,0.0,2,0,0,True,0.0,id0,
1737286264.3573935,20772,1737286258,746316583,,0.0,0.0,-23.059999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3575706,20773,1737286258,847696638,,0.0,0.0,-23.040000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3576424,20774,1737286258,946068953,,0.0,0.0,-23.09000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3576777,20775,1737286259,45086934,,0.0,0.0,-23.1299991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3577428,20776,1737286259,146285453,,0.0,0.0,-23.110000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3583353,20777,1737286259,246310379,,0.0,0.0,-23.1200008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3583968,20778,1737286259,346335916,,0.0,0.0,-23.1200008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3585536,20779,1737286259,446199453,,0.0,0.0,-23.209999084472656,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3585753,20780,1737286259,546231675,,0.0,0.0,-23.229999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.358596,20781,1737286259,646219693,,0.0,0.0,-23.229999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3586352,20782,1737286259,745442138,,0.0,0.0,-23.260000228881836,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3588045,20783,1737286259,845684786,,0.0,0.0,-23.31999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3588428,20784,1737286259,945356749,,0.0,0.0,-23.350000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3588817,20785,1737286260,46420841,,0.0,0.0,-23.280000686645508,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3589852,20786,1737286260,146454452,,0.0,0.0,-23.299999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3595533,20787,1737286260,246532026,,0.0,0.0,-23.290000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3595989,20788,1737286260,346374304,,0.0,0.0,-23.280000686645508,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3596437,20789,1737286260,446360100,,0.0,0.0,-23.299999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3597257,20790,1737286260,545651730,,0.0,0.0,-23.360000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3597457,20791,1737286260,646505415,,0.0,0.0,-23.280000686645508,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3598065,20792,1737286260,746436341,,0.0,0.0,-23.219999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.359849,20793,1737286260,846982785,,0.0,0.0,-23.229999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3598979,20794,1737286260,945579044,,0.0,0.0,-23.200000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.359914,20795,1737286261,46445563,,0.0,0.0,-23.219999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3599951,20796,1737286261,146575155,,0.0,0.0,-23.219999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3600166,20797,1737286261,246690007,,0.0,0.0,-23.190000534057617,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360056,20798,1737286261,346470544,,0.0,0.0,-23.1299991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360141,20799,1737286261,446506599,,0.0,0.0,-23.1200008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3601825,20800,1737286261,546672748,,0.0,0.0,-23.139999389648438,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3602388,20801,1737286261,646532118,,0.0,0.0,-23.1200008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.36027,20802,1737286261,746706173,,0.0,0.0,-23.110000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360287,20803,1737286261,847157284,,0.0,0.0,-23.100000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3603263,20804,1737286261,946732062,,0.0,0.0,-23.110000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3603709,20805,1737286262,46710062,,0.0,0.0,-23.09000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360437,20806,1737286262,146595395,,0.0,0.0,-23.020000457763672,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3604977,20807,1737286262,246624136,,0.0,0.0,-23.040000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360538,20808,1737286262,346792636,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3605764,20809,1737286262,448940691,,0.0,0.0,-23.0,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3606136,20810,1737286262,547134877,,0.0,0.0,-22.93000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3606703,20811,1737286262,646823488,,0.0,0.0,-22.889999389648438,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3606913,20812,1737286262,746935580,,0.0,0.0,-22.850000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3607333,20813,1737286262,846696006,,0.0,0.0,-22.8799991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3607779,20814,1737286262,946900339,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3608224,20815,1737286263,46771080,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3608654,20816,1737286263,144628635,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.360906,20817,1737286263,247105098,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3609686,20818,1737286263,346818376,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3610094,20819,1737286263,446897098,,0.0,0.0,-22.8799991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3610487,20820,1737286263,546746524,,0.0,0.0,-22.81999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3610702,20821,1737286263,644341135,,0.0,0.0,-22.770000457763672,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.361121,20822,1737286263,747583357,,0.0,0.0,-22.799999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.361166,20823,1737286263,845009894,,0.0,0.0,-22.790000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3612158,20824,1737286263,946846024,,0.0,0.0,-22.700000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3612366,20825,1737286264,44694950,,0.0,0.0,-22.6299991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.361277,20826,1737286264,146969783,,0.0,0.0,-22.65999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.361334,20827,1737286264,247021950,,0.0,0.0,-22.709999084472656,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.3613744,20828,1737286264,346909690,,0.0,0.0,-22.690000534057617,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.4488287,20829,1737286264,447208987,,0.0,0.0,-22.670000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.5483456,20830,1737286264,547096598,,0.0,0.0,-22.65999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.647164,20831,1737286264,644501375,,0.0,0.0,-22.770000457763672,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.748707,20832,1737286264,744545560,,0.0,0.0,-22.75,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.8477118,20833,1737286264,847064801,,0.0,0.0,-22.829999923706055,nan,nan,nan,0.0,2,0,0,True,id0,
1737286264.9475288,20834,1737286264,944423820,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.04786,20835,1737286265,46985394,,0.0,0.0,-22.889999389648438,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.1481996,20836,1737286265,147080782,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.2526577,20837,1737286265,247035819,,0.0,0.0,-22.75,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.3515933,20838,1737286265,346232079,,0.0,0.0,-22.799999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.4515283,20839,1737286265,446084023,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.5496142,20840,1737286265,546598356,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.6506636,20841,1737286265,646524449,,0.0,0.0,-22.81999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.7520833,20842,1737286265,747369967,,0.0,0.0,-22.829999923706055,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.8497877,20843,1737286265,844986893,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286265.9510257,20844,1737286265,946479171,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.0504305,20845,1737286266,46165023,,0.0,0.0,-22.809999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.15109,20846,1737286266,146185023,,0.0,0.0,-22.809999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.24937,20847,1737286266,246206634,,0.0,0.0,-22.790000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.3493178,20848,1737286266,346343985,,0.0,0.0,-22.709999084472656,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.449814,20849,1737286266,446423189,,0.0,0.0,-22.739999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.5509298,20850,1737286266,546686504,,0.0,0.0,-22.700000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.654666,20851,1737286266,646803078,,0.0,0.0,-22.719999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.7502759,20852,1737286266,746534596,,0.0,0.0,-22.760000228881836,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.8492503,20853,1737286266,846330615,,0.0,0.0,-22.790000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286266.9497936,20854,1737286266,946295967,,0.0,0.0,-22.799999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.048732,20855,1737286267,46383707,,0.0,0.0,-22.790000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.1898272,20856,1737286267,147390541,,0.0,0.0,-22.829999923706055,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.2506115,20857,1737286267,247568392,,0.0,0.0,-22.81999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.3483648,20858,1737286267,346889596,,0.0,0.0,-22.850000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.4527545,20859,1737286267,447266707,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.5500658,20860,1737286267,547434559,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.6515021,20861,1737286267,646725485,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.7517762,20862,1737286267,744986836,,0.0,0.0,-22.899999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.8499062,20863,1737286267,845399633,,0.0,0.0,-22.8799991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286267.9570289,20864,1737286267,945358559,,0.0,0.0,-22.90999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.0506437,20865,1737286268,46479503,,0.0,0.0,-22.940000534057617,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.14992,20866,1737286268,147221355,,0.0,0.0,-22.950000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.2488468,20867,1737286268,246469262,,0.0,0.0,-22.950000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.3496659,20868,1737286268,346891781,,0.0,0.0,-22.899999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.4540236,20869,1737286268,450244280,,0.0,0.0,-22.809999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.5489244,20870,1737286268,546693003,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.6535335,20871,1737286268,644499891,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.7498837,20872,1737286268,746680095,,0.0,0.0,-22.8799991607666,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.8483794,20873,1737286268,844228299,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286268.950072,20874,1737286268,946791558,,0.0,0.0,-22.899999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.0497336,20875,1737286269,46654354,,0.0,0.0,-23.0,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.1512315,20876,1737286269,146640021,,0.0,0.0,-22.959999084472656,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.2507627,20877,1737286269,246891113,,0.0,0.0,-23.040000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.3504,20878,1737286269,346846095,,0.0,0.0,-23.049999237060547,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.4499538,20879,1737286269,444411391,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.5501537,20880,1737286269,546934539,,0.0,0.0,-23.059999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.6504092,20881,1737286269,646708058,,0.0,0.0,-23.030000686645508,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.7510467,20882,1737286269,746970187,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.8499203,20883,1737286269,846736169,,0.0,0.0,-22.979999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286269.9559498,20884,1737286269,946890928,,0.0,0.0,-22.93000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.0501065,20885,1737286270,46779020,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.1503708,20886,1737286270,147775446,,0.0,0.0,-22.780000686645508,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.250257,20887,1737286270,246966909,,0.0,0.0,-22.729999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.3499825,20888,1737286270,347590131,,0.0,0.0,-22.719999313354492,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.4498796,20889,1737286270,446983057,,0.0,0.0,-22.670000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.549692,20890,1737286270,547233909,,0.0,0.0,-22.700000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.6497846,20891,1737286270,644962575,,0.0,0.0,-22.690000534057617,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.7498689,20892,1737286270,747221927,,0.0,0.0,-22.770000457763672,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.8546016,20893,1737286270,847013353,,0.0,0.0,-22.729999542236328,nan,nan,nan,0.0,2,0,0,True,id0,
1737286270.9546456,20894,1737286270,944502094,,0.0,0.0,-22.760000228881836,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.0514395,20895,1737286271,46901297,,0.0,0.0,-22.93000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.1503904,20896,1737286271,146940760,,0.0,0.0,-22.950000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.2490618,20897,1737286271,244510668,,0.0,0.0,-22.959999084472656,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.349883,20898,1737286271,346985557,,0.0,0.0,-22.850000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.4500508,20899,1737286271,446970908,,0.0,0.0,-22.81999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.549878,20900,1737286271,544964890,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.6499875,20901,1737286271,647247353,,0.0,0.0,-22.809999465942383,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.756266,20902,1737286271,747134779,,0.0,0.0,-22.850000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.8533127,20903,1737286271,847145056,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286271.9524608,20904,1737286271,947218890,,0.0,0.0,-22.84000015258789,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.0507643,20905,1737286272,46031315,,0.0,0.0,-22.790000915527344,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.1499372,20906,1737286272,145493167,,0.0,0.0,-22.8700008392334,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.2503986,20907,1737286272,247213908,,0.0,0.0,-22.889999389648438,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.3499236,20908,1737286272,347098000,,0.0,0.0,-22.90999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.4519014,20909,1737286272,447852945,,0.0,0.0,-22.90999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.55006,20910,1737286272,546202148,,0.0,0.0,-22.920000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.6505365,20911,1737286272,646114963,,0.0,0.0,-22.899999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.7504482,20912,1737286272,746150759,,0.0,0.0,-22.950000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.849931,20913,1737286272,846377926,,0.0,0.0,-22.950000762939453,nan,nan,nan,0.0,2,0,0,True,id0,
1737286272.9498339,20914,1737286272,947213222,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.049995,20915,1737286273,45624315,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,0.0,id0,
1737286273.150358,20916,1737286273,145148704,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.2487502,20917,1737286273,246183759,,0.0,0.0,-23.020000457763672,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.3510675,20918,1737286273,346468703,,0.0,0.0,-23.0,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.451479,20919,1737286273,446424315,,0.0,0.0,-23.06999969482422,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.551048,20920,1737286273,546255037,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.651286,20921,1737286273,646346796,,0.0,0.0,-22.989999771118164,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.7513788,20922,1737286273,746304666,,0.0,0.0,-22.899999618530273,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.8502288,20923,1737286273,846698537,,0.0,0.0,-22.90999984741211,nan,nan,nan,0.0,2,0,0,True,id0,
1737286273.9513347,20924,1737286273,946480462,,0.0,0.0,-22.93000030517578,nan,nan,nan,0.0,2,0,0,True,id0,
1737286274.0500615,20925,1737286274,46348610,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286274.1507552,20926,1737286274,146809536,,0.0,0.0,-22.889999389648438,nan,nan,nan,0.0,2,0,0,True,id0,
1737286274.2498446,20927,1737286274,246576518,,0.0,0.0,-22.860000610351562,nan,nan,nan,0.0,2,0,0,True,id0,
1737286274.3496811,20928,1737286274,345246388,,0.0,0.0,-22.920000076293945,nan,nan,nan,0.0,2,0,0,True,id0,
1737286274.4491794,20929,1737286274,446419258,,0.0,0.0,-22.850000381469727,nan,nan,nan,0.0,2,0,0,True,id0,
